X (Grid)	Y (Grid)	X (m)	Y (m)	Data
26	61	106	154	-1.120363
27	61	110	154	-0.152614
28	61	114	154	-0.039413
29	61	118	154	0.060829
30	61	122	154	1.636473
31	61	126	154	2.482078
32	61	130	154	2.950029
33	61	134	154	3.815079
34	61	138	154	5.063748
35	61	142	154	6.520766
36	61	146	154	7.692877
37	61	150	154	11.238294
38	61	154	154	26.268391
39	61	158	154	42.994854
40	61	162	154	-999
41	61	166	154	-999
42	61	170	154	-999
43	61	174	154	-999
44	61	178	154	-999
45	61	182	154	27.739288
46	61	186	154	12.5942
47	61	190	154	12.765627
48	61	194	154	12.55915
49	61	198	154	16.705645
50	61	202	154	35.217484
51	61	206	154	-999
52	61	210	154	-999
53	61	214	154	-999
54	61	218	154	-999
55	61	222	154	48.558456
56	61	226	154	25.41176
57	61	230	154	38.728642
58	61	234	154	-999
59	61	238	154	-999
60	61	242	154	-999
61	61	246	154	-999
62	61	250	154	25.783792
63	61	254	154	25.461327
64	61	258	154	-999
65	61	262	154	-999
66	61	266	154	59.46804
67	61	270	154	-999
68	61	274	154	31.219969
69	61	278	154	39.175468
70	61	282	154	-999
71	61	286	154	-999
72	61	290	154	-999
73	61	294	154	-999
74	61	298	154	-999
75	61	302	154	-999
76	61	306	154	-999
77	61	310	154	-999
78	61	314	154	-999
79	61	318	154	-999
80	61	322	154	43.182259
81	61	326	154	43.136631
82	61	330	154	-999
83	61	334	154	-999
84	61	338	154	30.875965
85	61	342	154	22.95698
86	61	346	154	38.49757
87	61	350	154	53.106579
88	61	354	154	60.159039
89	61	358	154	-999
90	61	362	154	-999
91	61	366	154	30.013823
92	61	370	154	14.562914
93	61	374	154	25.216055
94	61	378	154	-999
95	61	382	154	-999
96	61	386	154	14.282581
97	61	390	154	2.512331
98	61	394	154	1.989819
99	61	398	154	0.929617
0	60	2	158	0
1	60	6	158	0
2	60	10	158	0
3	60	14	158	0
4	60	18	158	0
5	60	22	158	0
6	60	26	158	0
7	60	30	158	0
8	60	34	158	0
9	60	38	158	0
10	60	42	158	0
11	60	46	158	0
12	60	50	158	0
13	60	54	158	0
14	60	58	158	0
15	60	62	158	0
16	60	66	158	0
17	60	70	158	0
18	60	74	158	0
19	60	78	158	0
20	60	82	158	0
21	60	86	158	0
22	60	90	158	-0.134963
23	60	94	158	-0.504412
24	60	98	158	-0.116047
25	60	102	158	0.073388
26	60	106	158	0.325254
27	60	110	158	0.687765
28	60	114	158	1.843362
29	60	118	158	2.446511
30	60	122	158	3.06132
31	60	126	158	3.090457
32	60	130	158	3.511127
33	60	134	158	5.210692
34	60	138	158	8.479505
35	60	142	158	11.424214
36	60	146	158	13.386908
37	60	150	158	22.688299
38	60	154	158	-999
39	60	158	158	-999
40	60	162	158	-999
41	60	166	158	-999
42	60	170	158	-999
43	60	174	158	-999
44	60	178	158	38.751545
45	60	182	158	16.482508
46	60	186	158	12.231949
47	60	190	158	13.57501
48	60	194	158	24.655048
49	60	198	158	37.71682
50	60	202	158	-999
51	60	206	158	-999
52	60	210	158	-999
53	60	214	158	-999
54	60	218	158	-999
55	60	222	158	-999
56	60	226	158	27.411081
57	60	230	158	30.444086
58	60	234	158	-999
59	60	238	158	60.884525
60	60	242	158	-999
61	60	246	158	-999
62	60	250	158	25.827272
63	60	254	158	14.187816
64	60	258	158	34.741188
65	60	262	158	-999
66	60	266	158	-999
67	60	270	158	-999
68	60	274	158	29.674381
69	60	278	158	29.902468
70	60	282	158	-999
71	60	286	158	-999
72	60	290	158	46.167385
73	60	294	158	51.69146
74	60	298	158	-999
75	60	302	158	-999
76	60	306	158	-999
77	60	310	158	-999
78	60	314	158	-999
79	60	318	158	-999
80	60	322	158	43.216003
81	60	326	158	43.138569
82	60	330	158	-999
83	60	334	158	-999
84	60	338	158	39.026138
85	60	342	158	20.742247
86	60	346	158	31.483379
87	60	350	158	-999
88	60	354	158	-999
89	60	358	158	-999
90	60	362	158	-999
91	60	366	158	27.123438
92	60	370	158	12.413953
93	60	374	158	15.470103
94	60	378	158	23.606775
95	60	382	158	18.86643
96	60	386	158	6.568407
97	60	390	158	1.967158
98	60	394	158	0.926879
99	60	398	158	0.424939
0	59	2	162	0
1	59	6	162	0
2	59	10	162	0
3	59	14	162	0
4	59	18	162	0
5	59	22	162	0
6	59	26	162	0
7	59	30	162	0
8	59	34	162	0
9	59	38	162	0
10	59	42	162	0
11	59	46	162	0
12	59	50	162	0
13	59	54	162	0
14	59	58	162	0
15	59	62	162	0
16	59	66	162	0
17	59	70	162	0
18	59	74	162	0
19	59	78	162	0
20	59	82	162	0
21	59	86	162	-0.789354
22	59	90	162	-0.85019
23	59	94	162	0.235396
24	59	98	162	0.477631
25	59	102	162	0.425448
26	59	106	162	1.499452
27	59	110	162	2.514317
28	59	114	162	3.014677
29	59	118	162	3.517111
30	59	122	162	4.060906
31	59	126	162	5.394961
32	59	130	162	5.022953
33	59	134	162	8.635978
34	59	138	162	16.443207
35	59	142	162	27.580027
36	59	146	162	42.94928
37	59	150	162	-999
38	59	154	162	-999
39	59	158	162	-999
40	59	162	162	-999
41	59	166	162	-999
42	59	170	162	43.972939
43	59	174	162	28.084208
44	59	178	162	17.897495
45	59	182	162	10.901668
46	59	186	162	8.18048
47	59	190	162	21.629538
48	59	194	162	-999
49	59	198	162	-999
50	59	202	162	-999
51	59	206	162	-999
52	59	210	162	-999
53	59	214	162	-999
54	59	218	162	-999
55	59	222	162	-999
56	59	226	162	37.006706
57	59	230	162	29.09458
58	59	234	162	-999
59	59	238	162	-999
60	59	242	162	-999
61	59	246	162	-999
62	59	250	162	21.289658
63	59	254	162	9.278443
64	59	258	162	23.584433
65	59	262	162	-999
66	59	266	162	-999
67	59	270	162	-999
68	59	274	162	30.194092
69	59	278	162	27.880074
70	59	282	162	-999
71	59	286	162	-999
72	59	290	162	51.799946
73	59	294	162	-999
74	59	298	162	-999
75	59	302	162	-999
76	59	306	162	-999
77	59	310	162	-999
78	59	314	162	-999
79	59	318	162	-999
80	59	322	162	-999
81	59	326	162	-999
82	59	330	162	-999
83	59	334	162	-999
84	59	338	162	-999
85	59	342	162	26.858547
86	59	346	162	30.399485
87	59	350	162	-999
88	59	354	162	-999
89	59	358	162	-999
90	59	362	162	-999
91	59	366	162	30.09746
92	59	370	162	21.152216
93	59	374	162	15.506413
94	59	378	162	10.366413
95	59	382	162	6.729213
96	59	386	162	4.575718
97	59	390	162	1.968406
98	59	394	162	0.977435
99	59	398	162	0.42997
0	58	2	166	0
1	58	6	166	0
2	58	10	166	0
3	58	14	166	0
4	58	18	166	0
5	58	22	166	0
6	58	26	166	0
7	58	30	166	0
8	58	34	166	0
9	58	38	166	0
10	58	42	166	0
11	58	46	166	0
12	58	50	166	0
13	58	54	166	0
14	58	58	166	0
15	58	62	166	0
16	58	66	166	0
17	58	70	166	0
18	58	74	166	0
19	58	78	166	0
20	58	82	166	-0.946157
21	58	86	166	-1.193401
22	58	90	166	-0.47069
23	58	94	166	0.57475
24	58	98	166	1.727767
25	58	102	166	1.935759
26	58	106	166	3.131111
27	58	110	166	3.840088
28	58	114	166	4.439338
29	58	118	166	5.643909
30	58	122	166	8.306412
31	58	126	166	9.343934
32	58	130	166	9.974277
33	58	134	166	15.516356
34	58	138	166	37.70076
35	58	142	166	-999
36	58	146	166	-999
37	58	150	166	-999
38	58	154	166	-999
39	58	158	166	-999
40	58	162	166	-999
41	58	166	166	40.125626
42	58	170	166	18.934475
43	58	174	166	13.337058
44	58	178	166	10.769062
45	58	182	166	8.039353
46	58	186	166	8.344173
47	58	190	166	22.801493
48	58	194	166	-999
49	58	198	166	-999
50	58	202	166	-999
51	58	206	166	-999
52	58	210	166	-999
53	58	214	166	-999
54	58	218	166	-999
55	58	222	166	-999
56	58	226	166	-999
57	58	230	166	27.326153
58	58	234	166	22.055023
59	58	238	166	23.827465
60	58	242	166	22.533838
61	58	246	166	18.912081
62	58	250	166	9.566786
63	58	254	166	7.047568
64	58	258	166	22.705017
65	58	262	166	-999
66	58	266	166	-999
67	58	270	166	-999
68	58	274	166	38.949207
69	58	278	166	22.386297
70	58	282	166	39.786522
71	58	286	166	-999
72	58	290	166	-999
73	58	294	166	-999
74	58	298	166	61.440338
75	58	302	166	-999
76	58	306	166	-999
77	58	310	166	-999
78	58	314	166	-999
79	58	318	166	-999
80	58	322	166	-999
81	58	326	166	-999
82	58	330	166	-999
83	58	334	166	-999
84	58	338	166	-999
85	58	342	166	29.332306
86	58	346	166	26.831854
87	58	350	166	-999
88	58	354	166	-999
89	58	358	166	-999
90	58	362	166	-999
91	58	366	166	37.56094
92	58	370	166	-999
93	58	374	166	21.952337
94	58	378	166	9.227999
95	58	382	166	6.647885
96	58	386	166	4.564813
97	58	390	166	1.424035
98	58	394	166	0.348221
99	58	398	166	0
0	57	2	170	0
1	57	6	170	0
2	57	10	170	0
3	57	14	170	0
4	57	18	170	0
5	57	22	170	0
6	57	26	170	0
7	57	30	170	0
8	57	34	170	0
9	57	38	170	0
10	57	42	170	0
11	57	46	170	0
12	57	50	170	0
13	57	54	170	0
14	57	58	170	0
15	57	62	170	0
16	57	66	170	0.446752
17	57	70	170	0.132874
18	57	74	170	0.234759
19	57	78	170	0.181613
20	57	82	170	-0.737433
21	57	86	170	-0.247917
22	57	90	170	0.547496
23	57	94	170	2.122403
24	57	98	170	2.646622
25	57	102	170	2.750108
26	57	106	170	3.646495
27	57	110	170	3.810962
28	57	114	170	5.380984
29	57	118	170	11.569992
30	57	122	170	24.460602
31	57	126	170	30.044809
32	57	130	170	26.957678
33	57	134	170	27.30216
34	57	138	170	-999
35	57	142	170	-999
36	57	146	170	-999
37	57	150	170	-999
38	57	154	170	-999
39	57	158	170	44.081551
40	57	162	170	28.524408
41	57	166	170	17.462999
42	57	170	170	11.08675
43	57	174	170	7.315387
44	57	178	170	6.705238
45	57	182	170	9.298445
46	57	186	170	11.016471
47	57	190	170	15.40461
48	57	194	170	36.071674
49	57	198	170	-999
50	57	202	170	-999
51	57	206	170	-999
52	57	210	170	-999
53	57	214	170	-999
54	57	218	170	-999
55	57	222	170	-999
56	57	226	170	-999
57	57	230	170	34.304523
58	57	234	170	11.610797
59	57	238	170	7.771434
60	57	242	170	6.149006
61	57	246	170	4.478967
62	57	250	170	5.688416
63	57	254	170	7.123841
64	57	258	170	19.457321
65	57	262	170	-999
66	57	266	170	-999
67	57	270	170	-999
68	57	274	170	-999
69	57	278	170	36.304615
70	57	282	170	30.570496
71	57	286	170	-999
72	57	290	170	-999
73	57	294	170	-999
74	57	298	170	-999
75	57	302	170	-999
76	57	306	170	-999
77	57	310	170	-999
78	57	314	170	-999
79	57	318	170	-999
80	57	322	170	-999
81	57	326	170	-999
82	57	330	170	-999
83	57	334	170	-999
84	57	338	170	-999
85	57	342	170	32.590405
86	57	346	170	20.641731
87	57	350	170	26.225258
88	57	354	170	30.157141
89	57	358	170	29.427561
90	57	362	170	26.695946
91	57	366	170	32.888237
92	57	370	170	-999
93	57	374	170	33.035107
94	57	378	170	11.707145
95	57	382	170	6.080272
96	57	386	170	3.487686
97	57	390	170	0.849524
98	57	394	170	0
99	57	398	170	0
0	56	2	174	0
1	56	6	174	0
2	56	10	174	0
3	56	14	174	0
4	56	18	174	0
5	56	22	174	0
6	56	26	174	0
7	56	30	174	0
8	56	34	174	0
9	56	38	174	0
10	56	42	174	0
11	56	46	174	0
12	56	50	174	0
13	56	54	174	0
14	56	58	174	0
15	56	62	174	0.571764
16	56	66	174	0.635547
17	56	70	174	0.42711
18	56	74	174	0.436166
19	56	78	174	0.180856
20	56	82	174	0.351615
21	56	86	174	0.185671
22	56	90	174	1.475125
23	56	94	174	3.234011
24	56	98	174	3.205027
25	56	102	174	4.094532
26	56	106	174	5.591777
27	56	110	174	5.676414
28	56	114	174	7.884726
29	56	118	174	24.133837
30	56	122	174	-999
31	56	126	174	-999
32	56	130	174	-999
33	56	134	174	36.161495
34	56	138	174	44.818485
35	56	142	174	-999
36	56	146	174	-999
37	56	150	174	-999
38	56	154	174	39.932796
39	56	158	174	19.480263
40	56	162	174	13.089703
41	56	166	174	10.636078
42	56	170	174	7.410272
43	56	174	174	7.955389
44	56	178	174	7.678006
45	56	182	174	10.275914
46	56	186	174	9.914413
47	56	190	174	11.44365
48	56	194	174	25.568035
49	56	198	174	-999
50	56	202	174	-999
51	56	206	174	-999
52	56	210	174	-999
53	56	214	174	-999
54	56	218	174	-999
55	56	222	174	-999
56	56	226	174	-999
57	56	230	174	-999
58	56	234	174	20.027525
59	56	238	174	5.941843
60	56	242	174	4.973013
61	56	246	174	3.990812
62	56	250	174	4.412003
63	56	254	174	5.142571
64	56	258	174	8.865279
65	56	262	174	31.012144
66	56	266	174	-999
67	56	270	174	-999
68	56	274	174	-999
69	56	278	174	-999
70	56	282	174	30.11677
71	56	286	174	37.635685
72	56	290	174	-999
73	56	294	174	-999
74	56	298	174	-999
75	56	302	174	-999
76	56	306	174	51.790909
77	56	310	174	-999
78	56	314	174	-999
79	56	318	174	-999
80	56	322	174	-999
81	56	326	174	-999
82	56	330	174	-999
83	56	334	174	-999
84	56	338	174	-999
85	56	342	174	47.830437
86	56	346	174	22.273052
87	56	350	174	16.528059
88	56	354	174	18.961731
89	56	358	174	27.332464
90	56	362	174	24.546556
91	56	366	174	28.225626
92	56	370	174	-999
93	56	374	174	-999
94	56	378	174	16.447102
95	56	382	174	4.410739
96	56	386	174	2.907633
97	56	390	174	0.887939
98	56	394	174	0
99	56	398	174	0
0	55	2	178	0
1	55	6	178	0
2	55	10	178	0
3	55	14	178	0
4	55	18	178	0
5	55	22	178	0
6	55	26	178	0
7	55	30	178	0
8	55	34	178	0
9	55	38	178	0
10	55	42	178	0
11	55	46	178	0
12	55	50	178	0
13	55	54	178	0
14	55	58	178	0.944798
15	55	62	178	0.877162
16	55	66	178	0.618751
17	55	70	178	0.762645
18	55	74	178	1.351756
19	55	78	178	1.382693
20	55	82	178	1.514073
21	55	86	178	1.878047
22	55	90	178	1.797423
23	55	94	178	3.620132
24	55	98	178	5.671961
25	55	102	178	8.185405
26	55	106	178	9.751067
27	55	110	178	10.553803
28	55	114	178	12.320222
29	55	118	178	31.551773
30	55	122	178	-999
31	55	126	178	-999
32	55	130	178	-999
33	55	134	178	37.115181
34	55	138	178	23.851871
35	55	142	178	43.074409
36	55	146	178	-999
37	55	150	178	38.699772
38	55	154	178	18.091352
39	55	158	178	12.96139
40	55	162	178	8.461392
41	55	166	178	6.957705
42	55	170	178	7.419177
43	55	174	178	7.480687
44	55	178	178	7.200433
45	55	182	178	9.988129
46	55	186	178	10.811748
47	55	190	178	11.237886
48	55	194	178	23.415867
49	55	198	178	-999
50	55	202	178	-999
51	55	206	178	-999
52	55	210	178	-999
53	55	214	178	-999
54	55	218	178	-999
55	55	222	178	-999
56	55	226	178	-999
57	55	230	178	-999
58	55	234	178	17.349878
59	55	238	178	4.655867
60	55	242	178	3.273792
61	55	246	178	2.480409
62	55	250	178	2.915838
63	55	254	178	3.674276
64	55	258	178	4.137549
65	55	262	178	20.636812
66	55	266	178	-999
67	55	270	178	-999
68	55	274	178	-999
69	55	278	178	-999
70	55	282	178	40.018681
71	55	286	178	30.543049
72	55	290	178	-999
73	55	294	178	-999
74	55	298	178	-999
75	55	302	178	-999
76	55	306	178	35.571304
77	55	310	178	41.047604
78	55	314	178	-999
79	55	318	178	-999
80	55	322	178	-999
81	55	326	178	-999
82	55	330	178	-999
83	55	334	178	-999
84	55	338	178	-999
85	55	342	178	-999
86	55	346	178	31.703152
87	55	350	178	19.531113
88	55	354	178	36.846294
89	55	358	178	-999
90	55	362	178	-999
91	55	366	178	26.882004
92	55	370	178	21.097921
93	55	374	178	20.709759
94	55	378	178	10.209514
95	55	382	178	4.526668
96	55	386	178	3.466108
97	55	390	178	1.403687
98	55	394	178	0
99	55	398	178	0
0	54	2	182	0
1	54	6	182	0
2	54	10	182	0
3	54	14	182	0
4	54	18	182	0
5	54	22	182	0
6	54	26	182	0
7	54	30	182	0
8	54	34	182	0
9	54	38	182	-0.077643
10	54	42	182	0.422056
11	54	46	182	0.582256
12	54	50	182	0.69636
13	54	54	182	1.448878
14	54	58	182	1.106263
15	54	62	182	1.404335
16	54	66	182	1.457825
17	54	70	182	1.594052
18	54	74	182	1.963023
19	54	78	182	2.28639
20	54	82	182	2.569721
21	54	86	182	3.32679
22	54	90	182	3.278968
23	54	94	182	6.658308
24	54	98	182	11.88162
25	54	102	182	24.713327
26	54	106	182	29.841873
27	54	110	182	27.801798
28	54	114	182	20.824234
29	54	118	182	34.709728
30	54	122	182	-999
31	54	126	182	-999
32	54	130	182	-999
33	54	134	182	31.109901
34	54	138	182	18.640558
35	54	142	182	16.469885
36	54	146	182	20.744913
37	54	150	182	14.777175
38	54	154	182	10.732925
39	54	158	182	7.512341
40	54	162	182	5.197784
41	54	166	182	6.388458
42	54	170	182	7.548742
43	54	174	182	7.586572
44	54	178	182	7.101866
45	54	182	182	9.940245
46	54	186	182	22.449917
47	54	190	182	23.632601
48	54	194	182	18.66185
49	54	198	182	36.156929
50	54	202	182	-999
51	54	206	182	-999
52	54	210	182	-999
53	54	214	182	-999
54	54	218	182	-999
55	54	222	182	-999
56	54	226	182	-999
57	54	230	182	28.469608
58	54	234	182	7.748711
59	54	238	182	3.479445
60	54	242	182	1.866585
61	54	246	182	-0.034595
62	54	250	182	1.384707
63	54	254	182	3.249068
64	54	258	182	4.849318
65	54	262	182	17.560318
66	54	266	182	-999
67	54	270	182	-999
68	54	274	182	-999
69	54	278	182	-999
70	54	282	182	-999
71	54	286	182	31.735312
72	54	290	182	39.225735
73	54	294	182	-999
74	54	298	182	-999
75	54	302	182	-999
76	54	306	182	33.554192
77	54	310	182	33.44101
78	54	314	182	-999
79	54	318	182	-999
80	54	322	182	-999
81	54	326	182	-999
82	54	330	182	-999
83	54	334	182	-999
84	54	338	182	-999
85	54	342	182	-999
86	54	346	182	34.225491
87	54	350	182	26.840117
88	54	354	182	-999
89	54	358	182	-999
90	54	362	182	-999
91	54	366	182	36.845886
92	54	370	182	18.448301
93	54	374	182	18.308681
94	54	378	182	10.627159
95	54	382	182	4.975202
96	54	386	182	3.479367
97	54	390	182	2.458547
98	54	394	182	0.431023
99	54	398	182	0
0	53	2	186	0
1	53	6	186	0
2	53	10	186	0
3	53	14	186	0
4	53	18	186	0
5	53	22	186	0
6	53	26	186	0
7	53	30	186	0.319312
8	53	34	186	1.130542
9	53	38	186	1.206058
10	53	42	186	2.170031
11	53	46	186	2.084101
12	53	50	186	2.438139
13	53	54	186	3.165952
14	53	58	186	1.655974
15	53	62	186	2.159672
16	53	66	186	3.053115
17	53	70	186	2.380348
18	53	74	186	2.405846
19	53	78	186	2.81987
20	53	82	186	5.495039
21	53	86	186	5.629315
22	53	90	186	6.336602
23	53	94	186	9.595524
24	53	98	186	25.358128
25	53	102	186	-999
26	53	106	186	-999
27	53	110	186	-999
28	53	114	186	33.378822
29	53	118	186	36.701088
30	53	122	186	-999
31	53	126	186	-999
32	53	130	186	-999
33	53	134	186	31.992519
34	53	138	186	12.948356
35	53	142	186	10.64586
36	53	146	186	6.751055
37	53	150	186	7.628745
38	53	154	186	4.787451
39	53	158	186	4.774493
40	53	162	186	4.038122
41	53	166	186	4.150925
42	53	170	186	8.704705
43	53	174	186	20.526968
44	53	178	186	22.059637
45	53	182	186	22.024792
46	53	186	186	-999
47	53	190	186	-999
48	53	194	186	25.503553
49	53	198	186	27.489273
50	53	202	186	-999
51	53	206	186	-999
52	53	210	186	-999
53	53	214	186	-999
54	53	218	186	-999
55	53	222	186	-999
56	53	226	186	21.306936
57	53	230	186	8.660428
58	53	234	186	5.833082
59	53	238	186	3.219253
60	53	242	186	2.466362
61	53	246	186	1.430974
62	53	250	186	1.41119
63	53	254	186	3.913694
64	53	258	186	5.364741
65	53	262	186	9.8301
66	53	266	186	28.938576
67	53	270	186	-999
68	53	274	186	-999
69	53	278	186	-999
70	53	282	186	-999
71	53	286	186	29.117872
72	53	290	186	27.436926
73	53	294	186	-999
74	53	298	186	60.398819
75	53	302	186	-999
76	53	306	186	44.201534
77	53	310	186	42.538731
78	53	314	186	-999
79	53	318	186	-999
80	53	322	186	-999
81	53	326	186	-999
82	53	330	186	-999
83	53	334	186	-999
84	53	338	186	-999
85	53	342	186	-999
86	53	346	186	29.928003
87	53	350	186	20.044279
88	53	354	186	38.413818
89	53	358	186	-999
90	53	362	186	-999
91	53	366	186	-999
92	53	370	186	-999
93	53	374	186	-999
94	53	378	186	29.477173
95	53	382	186	9.616673
96	53	386	186	5.103872
97	53	390	186	3.041091
98	53	394	186	0.896761
99	53	398	186	0
0	52	2	190	0
1	52	6	190	0
2	52	10	190	0
3	52	14	190	0
4	52	18	190	0
5	52	22	190	0
6	52	26	190	0.362693
7	52	30	190	1.399736
8	52	34	190	1.42556
9	52	38	190	1.91653
10	52	42	190	1.475475
11	52	46	190	1.867315
12	52	50	190	2.34077
13	52	54	190	2.886491
14	52	58	190	2.731936
15	52	62	190	2.63942
16	52	66	190	3.183183
17	52	70	190	3.708964
18	52	74	190	5.104429
19	52	78	190	7.745967
20	52	82	190	9.096852
21	52	86	190	10.076585
22	52	90	190	8.960387
23	52	94	190	11.888607
24	52	98	190	31.70171
25	52	102	190	-999
26	52	106	190	-999
27	52	110	190	-999
28	52	114	190	38.079418
29	52	118	190	34.659458
30	52	122	190	-999
31	52	126	190	-999
32	52	130	190	-999
33	52	134	190	27.455692
34	52	138	190	10.379358
35	52	142	190	7.521912
36	52	146	190	6.679735
37	52	150	190	4.11731
38	52	154	190	3.472663
39	52	158	190	3.323285
40	52	162	190	2.434987
41	52	166	190	2.333868
42	52	170	190	9.529595
43	52	174	190	-999
44	52	178	190	-999
45	52	182	190	-999
46	52	186	190	-999
47	52	190	190	-999
48	52	194	190	28.588099
49	52	198	190	28.589836
50	52	202	190	-999
51	52	206	190	-999
52	52	210	190	-999
53	52	214	190	-999
54	52	218	190	-999
55	52	222	190	33.588642
56	52	226	190	9.855071
57	52	230	190	6.756989
58	52	234	190	6.598723
59	52	238	190	4.220237
60	52	242	190	3.216433
61	52	246	190	2.689536
62	52	250	190	2.936454
63	52	254	190	3.392937
64	52	258	190	5.19584
